city,state,state code,country code,country
Skýros,Central Greece,ESYE24,GR,Greece
Prinés,Crete,ESYE43,GR,Greece
Skiáthos,Thessaly,ESYE14,GR,Greece
Póros,Attica,ESYE31,GR,Greece
Nomós Ileías,West Greece,ESYE23,GR,Greece
Nomós Chaniás,Crete,ESYE43,GR,Greece
Rethymno,Crete,ESYE43,GR,Greece
Dimos Athens,Attica,ESYE31,GR,Greece
Aigáleo,Attica,ESYE31,GR,Greece
Kallithea,Attica,ESYE31,GR,Greece
Ýdra,Attica,ESYE31,GR,Greece
Rhodes,South Aegean,ESYE42,GR,Greece
Kallithéa,Central Macedonia,ESYE12,GR,Greece
Neápolis,Peloponnese,ESYE25,GR,Greece
Levídhion,Peloponnese,ESYE25,GR,Greece
Khersónisos,Crete,ESYE43,GR,Greece
Goránoi,Peloponnese,ESYE25,GR,Greece
Kypséli,Attica,ESYE31,GR,Greece
Agía Ánna,North Aegean,ESYE41,GR,Greece
Náfpaktos,West Greece,ESYE23,GR,Greece
Amfissa,Central Greece,ESYE24,GR,Greece
Kefalonia,Ionian Islands,ESYE22,GR,Greece
Pýlos,Peloponnese,ESYE25,GR,Greece
Nomós Larísis,Thessaly,ESYE14,GR,Greece
Messenia,Peloponnese,ESYE25,GR,Greece
Crete,Crete,ESYE43,GR,Greece
Nomós Florínis,West Macedonia,ESYE13,GR,Greece
Attica,Attica,ESYE31,GR,Greece
Trikala,Thessaly,ESYE14,GR,Greece
Central Greece,Central Greece,ESYE24,GR,Greece
West Greece,West Greece,ESYE23,GR,Greece
Nomós Évrou,East Macedonia and Thrace,ESYE11,GR,Greece
Nomós Korinthías,Peloponnese,ESYE25,GR,Greece
Nomós Évrou,East Macedonia and Thrace,ESYE11,GR,Greece
Glykí,Epirus,ESYE21,GR,Greece
Pérama,Attica,ESYE31,GR,Greece
San Marcos,San Marcos,17,GT,Guatemala
Fraijanes,Guatemala,07,GT,Guatemala
Sololá,Sololá,19,GT,Guatemala
La Libertad,San Marcos,17,GT,Guatemala
Retalhuleu,Retalhuleu,15,GT,Guatemala
San Antonio Sacatepéquez,San Marcos,17,GT,Guatemala
San José,Quiché,14,GT,Guatemala
Encino Gacho,Jutiapa,11,GT,Guatemala
Antigua Guatemala,Sacatepéquez,16,GT,Guatemala
Los Ángeles,San Marcos,17,GT,Guatemala
Puerto San José,Escuintla,06,GT,Guatemala
Puerto Barrios,Izabal,09,GT,Guatemala
San Rafael,Guatemala,07,GT,Guatemala
Quetzaltenango,Quetzaltenango,13,GT,Guatemala
Bissau,Bissau,11,GW,Guinea-Bissau
Ponta Salvador Barreto,Guinea-Bissau (general),00,GW,Guinea-Bissau
Cancuncal,Cacheu,06,GW,Guinea-Bissau
Georgetown,Demerara-Mahaica,12,GY,Guyana
Sha Tin,Hong Kong (general),00,HK,Hong Kong
Kwun Tong,Hong Kong (general),00,HK,Hong Kong
Eastern District,Hong Kong (general),00,HK,Hong Kong
Wan Chai,Hong Kong (general),00,HK,Hong Kong
Hong Kong,Hong Kong (general),00,HK,Hong Kong
Islands District,Hong Kong (general),00,HK,Hong Kong
Kwai Tsing,Hong Kong (general),00,HK,Hong Kong
Yau Tsim Mong,Hong Kong (general),00,HK,Hong Kong
Central and Western District,Hong Kong (general),00,HK,Hong Kong
Kowloon,Hong Kong (general),00,HK,Hong Kong
Santa Cruz,Santa Bárbara,16,HN,Honduras
Tela,Atlántida,01,HN,Honduras
Buenos Aires,Cortés,06,HN,Honduras
Concordia,Olancho,15,HN,Honduras
Tegucigalpa,Yoro,18,HN,Honduras
Villanueva,Cortés,06,HN,Honduras
Tegucigalpita,Atlántida,01,HN,Honduras
Santo Domingo,Intibucá,10,HN,Honduras
San Pedro Sula,Cortés,06,HN,Honduras
Tegucigalpa,Francisco Morazán,08,HN,Honduras
Tegucigalpita,Yoro,18,HN,Honduras
California,Atlántida,01,HN,Honduras
Tegucigalpa,Cortés,06,HN,Honduras
Valladolid,Lempira,13,HN,Honduras
Osijek,Požeško-Slavonska,11,HR,Croatia
Ploče,Dubrovačko-Neretvanska,03,HR,Croatia
Nedelišće,Međimurska,09,HR,Croatia
Supetar,Splitsko-Dalmatinska,15,HR,Croatia
Sućuraj,Splitsko-Dalmatinska,15,HR,Croatia
Milna,Splitsko-Dalmatinska,15,HR,Croatia
Brela,Splitsko-Dalmatinska,15,HR,Croatia
Ivanec,Varaždinska,16,HR,Croatia
Hvar,Splitsko-Dalmatinska,15,HR,Croatia
Labin,Istarska,04,HR,Croatia
Sesvete,Grad Zagreb,21,HR,Croatia
Primošten,Šibensko-Kniniska,13,HR,Croatia
Otočić Obonjan,Šibensko-Kniniska,13,HR,Croatia
Vodnjan,Istarska,04,HR,Croatia
Pag,Zadarska,19,HR,Croatia
Karlovac,Karlovačka,05,HR,Croatia
Biograd na Moru,Zadarska,19,HR,Croatia
Svetvinčenat,Istarska,04,HR,Croatia
Pakrac,Požeško-Slavonska,11,HR,Croatia
Makarska,Splitsko-Dalmatinska,15,HR,Croatia
Bale,Istarska,04,HR,Croatia
Opatija,Primorsko-Goranska,12,HR,Croatia
Sibenik,Zadarska,19,HR,Croatia
Valpovo,Osječko-Baranjska,10,HR,Croatia
Mošćenička Draga,Primorsko-Goranska,12,HR,Croatia
Pakoštane,Zadarska,19,HR,Croatia
Trogir,Splitsko-Dalmatinska,15,HR,Croatia
Đurđevac,Koprivničko-Križevačka,06,HR,Croatia
Mursko Središće,Međimurska,09,HR,Croatia
Krčić,Šibensko-Kniniska,13,HR,Croatia
Peroj,Istarska,04,HR,Croatia
Lučko,Grad Zagreb,21,HR,Croatia
Omišalj,Primorsko-Goranska,12,HR,Croatia
Kukuljanovo,Primorsko-Goranska,12,HR,Croatia
Žminj,Istarska,04,HR,Croatia
Kopačevo,Osječko-Baranjska,10,HR,Croatia
Križevci,Koprivničko-Križevačka,06,HR,Croatia
Crikvenica,Primorsko-Goranska,12,HR,Croatia
Umag,Istarska,04,HR,Croatia
Bjelovar,Bjelovarsko-Bilogorska,01,HR,Croatia
Slavonski Brod,Brodsko-Posavska,02,HR,Croatia
Sisak,Sisačko-Moslavačka,14,HR,Croatia
Pirovac,Sibenik-Knin,13,HR,Croatia
Vrbovec,Zagreb,20,HR,Croatia
Rovinj,Istarska,04,HR,Croatia
Zabok,Krapinsko-Zagorska,07,HR,Croatia
Mihovljan,Krapinsko-Zagorska,07,HR,Croatia
Zapresic,Zagreb,20,HR,Croatia
Motovun,Istarska,04,HR,Croatia
Grobnik,Primorsko-Goranska,12,HR,Croatia
Zagreb,Zagreb,20,HR,Croatia
Pula,Istarska,04,HR,Croatia
Biograd na Moru,Zadarska,19,HR,Croatia
Gradac,Splitsko-Dalmatinska,15,HR,Croatia
Tučepi,Splitsko-Dalmatinska,15,HR,Croatia
Kaštel Stari,Splitsko-Dalmatinska,15,HR,Croatia
Kumrovec,Krapinsko-Zagorska,07,HR,Croatia
Poličnik,Zadarska,19,HR,Croatia
Novi Marof,Varaždinska,16,HR,Croatia
Brodarica,Šibensko-Kniniska,13,HR,Croatia
Trilj,Splitsko-Dalmatinska,15,HR,Croatia
Vodice,Šibensko-Kniniska,13,HR,Croatia
Strmica,Šibensko-Kniniska,13,HR,Croatia
Omiš,Splitsko-Dalmatinska,15,HR,Croatia
Donji Miholjac Općina,Osječko-Baranjska,10,HR,Croatia
Imotski,Splitsko-Dalmatinska,15,HR,Croatia
Murter,Šibensko-Kniniska,13,HR,Croatia
Postire,Splitsko-Dalmatinska,15,HR,Croatia
Đakovo,Osječko-Baranjska,10,HR,Croatia
Parenzo,Istarska,04,HR,Croatia
Sibenik,Sibenik-Knin,13,HR,Croatia
Novalja,Lika-Senj,08,HR,Croatia
Vela Luka,Dubrovačko-Neretvanska,03,HR,Croatia
Kutina,Sisačko-Moslavačka,14,HR,Croatia
Velika,Požeško-Slavonska,11,HR,Croatia
Solin,Splitsko-Dalmatinska,15,HR,Croatia
Cakovec,Međimurska,09,HR,Croatia
Orahovica,Virovitica-Podravina,17,HR,Croatia
Buzet,Istarska,04,HR,Croatia
Platak,Primorsko-Goranska,12,HR,Croatia
Gospić,Ličko-Senjska,08,HR,Croatia
Lastovo,Dubrovačko-Neretvanska,03,HR,Croatia
Brač,Splitsko-Dalmatinska,15,HR,Croatia
Nin,Zadarska,19,HR,Croatia
Vukovar,Vukovarsko-Srijemska,18,HR,Croatia
Hvar,Splitsko-Dalmatinska,15,HR,Croatia
Čavoglave,Šibensko-Kniniska,13,HR,Croatia
Hrvatska Kostajnica,Sisačko-Moslavačka,14,HR,Croatia
Otok Korčula,Dubrovačko-Neretvanska,03,HR,Croatia
Krk,Primorsko-Goranska,12,HR,Croatia
Zadar,Zadarska,19,HR,Croatia
Hum na Sutli,Krapinsko-Zagorska,07,HR,Croatia
Zlatar,Krapinsko-Zagorska,07,HR,Croatia
Oroslavje,Krapinsko-Zagorska,07,HR,Croatia
Siget-Sarka,Osječko-Baranjska,10,HR,Croatia
Vinkovci,Vukovarsko-Srijemska,18,HR,Croatia
Virovitica,Virovitica-Podravina,17,HR,Croatia
Pazin,Istarska,04,HR,Croatia
Samobor,Zagreb,20,HR,Croatia
Varazdin,Varaždinska,16,HR,Croatia
Varazdin,Varaždinska,16,HR,Croatia
Donji Miholjac,Požeško-Slavonska,11,HR,Croatia
Vis,Splitsko-Dalmatinska,15,HR,Croatia
Našice,Osječko-Baranjska,10,HR,Croatia
Sinj,Splitsko-Dalmatinska,15,HR,Croatia
Mali Lošinj,Primorsko-Goranska,12,HR,Croatia
Begovača,Bjelovarsko-Bilogorska,01,HR,Croatia
Ilok,Vukovarsko-Srijemska,18,HR,Croatia
Krapina,Krapinsko-Zagorska,07,HR,Croatia
Desinić,Krapinsko-Zagorska,07,HR,Croatia
Komiža,Splitsko-Dalmatinska,15,HR,Croatia
Platak,Primorsko-Goranska,12,HR,Croatia
Šimuni,Zadarska,19,HR,Croatia
Nerezine,Primorsko-Goranska,12,HR,Croatia
Gospić,Ličko-Senjska,08,HR,Croatia
Lastovo,Dubrovačko-Neretvanska,03,HR,Croatia
Brijuni,Istarska,04,HR,Croatia
Hrvatska Kostajnica,Sisačko-Moslavačka,14,HR,Croatia
Nin,Zadarska,19,HR,Croatia
Krk,Primorsko-Goranska,12,HR,Croatia
Pleternica,Požeško-Slavonska,11,HR,Croatia
Tisno,Šibensko-Kniniska,13,HR,Croatia
Pliskovo,Šibensko-Kniniska,13,HR,Croatia
Voloder,Sisačko-Moslavačka,14,HR,Croatia
Koprivnica,Koprivničko-Križevačka,06,HR,Croatia
Vukovar,Vukovarsko-Srijemska,18,HR,Croatia
Hvar,Splitsko-Dalmatinska,15,HR,Croatia
Orahovica,Virovitica-Podravina,17,HR,Croatia
Domašinec,Međimurska,09,HR,Croatia
Korčula,Dubrovačko-Neretvanska,03,HR,Croatia
Vrana,Zadarska,19,HR,Croatia
Buzet,Istarska,04,HR,Croatia
Brač,Splitsko-Dalmatinska,15,HR,Croatia
Čavoglave,Šibensko-Kniniska,13,HR,Croatia
Glina,Sisačko-Moslavačka,14,HR,Croatia
Batina,Osječko-Baranjska,10,HR,Croatia
Kaštel Gomilica,Splitsko-Dalmatinska,15,HR,Croatia
Prelog,Međimurska,09,HR,Croatia
Sveti Petar u Šumi,Istarska,04,HR,Croatia
Sibinj,Brodsko-Posavska,02,HR,Croatia
Limonade,Nord,09,HT,Haiti
Port-au-Prince,Ouest,11,HT,Haiti
Gens de Nantes,Nord-Est,10,HT,Haiti
Cangé,Centre,07,HT,Haiti
Fontaine,Nord,09,HT,Haiti
Jacmel,Sud-Est,13,HT,Haiti
Tokod,Komárom-Esztergom,12,HU,Hungary
Szakály,Tolna,21,HU,Hungary
Váralja,Tolna,21,HU,Hungary
Bázakerettye,Zala,24,HU,Hungary
Nagylók,Fejér,08,HU,Hungary
Andornaktálya,Heves,11,HU,Hungary
Gutorfölde,Zala,24,HU,Hungary
Mád,Borsod-Abaúj-Zemplén,04,HU,Hungary
Lajosmizse,Bács-Kiskun,01,HU,Hungary
Budapest XVIII. kerület,Budapest,05,HU,Hungary
Taszár,Somogy,17,HU,Hungary
Kóka,Pest,16,HU,Hungary
Veszprémvarsány,Győr-Moson-Sopron,09,HU,Hungary
Osli,Győr-Moson-Sopron,09,HU,Hungary
Erdőkertes,Pest,16,HU,Hungary
Sződ,Pest,16,HU,Hungary
Vámosmikola,Pest,16,HU,Hungary
Egercsehi,Heves,11,HU,Hungary
Kunsziget,Győr-Moson-Sopron,09,HU,Hungary
Molnaszecsőd,Vas,22,HU,Hungary
Nagykörű,Jász-Nagykun-Szolnok,20,HU,Hungary
Szank,Bács-Kiskun,01,HU,Hungary
Budapest II. kerület,Budapest,05,HU,Hungary
Somogygeszti,Somogy,17,HU,Hungary
Sülysáp,Pest,16,HU,Hungary
Szilvásszentmárton,Somogy,17,HU,Hungary
Csetény,Veszprém,23,HU,Hungary
Pálháza,Borsod-Abaúj-Zemplén,04,HU,Hungary
Méhkerék,Békés,03,HU,Hungary
Fertőszéplak,Győr-Moson-Sopron,09,HU,Hungary
Nekézseny,Borsod-Abaúj-Zemplén,04,HU,Hungary
Dédestapolcsány,Borsod-Abaúj-Zemplén,04,HU,Hungary
Szakmár,Bács-Kiskun,01,HU,Hungary
Pesterzsébet,Budapest,05,HU,Hungary
Balatonföldvár,Somogy,17,HU,Hungary
Balatonfenyves,Somogy,17,HU,Hungary
Előszállás,Fejér,08,HU,Hungary
Polgár,Hajdú-Bihar,10,HU,Hungary
Felsőtárkány,Heves,11,HU,Hungary
Fertőszentmiklós,Győr-Moson-Sopron,09,HU,Hungary
Csór,Fejér,08,HU,Hungary
Nemesszalók,Veszprém,23,HU,Hungary
Felcsút,Fejér,08,HU,Hungary
Nagykőrös,Pest,16,HU,Hungary
Pannonhalma,Győr-Moson-Sopron,09,HU,Hungary
Homokmégy,Bács-Kiskun,01,HU,Hungary
Ártánd,Hajdú-Bihar,10,HU,Hungary
Gomba,Pest,16,HU,Hungary
Kisköre,Heves,11,HU,Hungary
Ópusztaszer,Csongrád,06,HU,Hungary
Bükkábrány,Borsod-Abaúj-Zemplén,04,HU,Hungary
Demecser,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Pusztamonostor,Jász-Nagykun-Szolnok,20,HU,Hungary
Bököny,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Sajóvámos,Borsod-Abaúj-Zemplén,04,HU,Hungary
Lenti,Zala,24,HU,Hungary
Szigetvár,Baranya,02,HU,Hungary
Harka,Győr-Moson-Sopron,09,HU,Hungary
Zagyvarékas,Jász-Nagykun-Szolnok,20,HU,Hungary
Nyergesújfalu,Komárom-Esztergom,12,HU,Hungary
Jászszentlászló,Bács-Kiskun,01,HU,Hungary
Ipolydamásd,Pest,16,HU,Hungary
Nyirád,Veszprém,23,HU,Hungary
Biritópuszta,Tolna,21,HU,Hungary
Fehértó,Csongrád,06,HU,Hungary
Látrány,Somogy,17,HU,Hungary
Naszály,Komárom-Esztergom,12,HU,Hungary
Ócsa,Pest,16,HU,Hungary
Kerekegyháza,Bács-Kiskun,01,HU,Hungary
Tápiószele,Pest,16,HU,Hungary
Kurityán,Borsod-Abaúj-Zemplén,04,HU,Hungary
Mecseknádasd,Baranya,02,HU,Hungary
Nagyhegyes,Hajdú-Bihar,10,HU,Hungary
Ukk,Veszprém,23,HU,Hungary
Litér,Veszprém,23,HU,Hungary
Badacsony,Veszprém,23,HU,Hungary
Mátra,Hungary (general),00,HU,Hungary
Öcs,Veszprém,23,HU,Hungary
Pula,Veszprém,23,HU,Hungary
Berzence,Somogy,17,HU,Hungary
Kisharsány,Baranya,02,HU,Hungary
Komárom-Esztergom,Komárom-Esztergom,12,HU,Hungary
Sződliget,Pest,16,HU,Hungary
Gyomaendrőd,Békés,03,HU,Hungary
Vezseny,Jász-Nagykun-Szolnok,20,HU,Hungary
Bikal,Baranya,02,HU,Hungary
Bátmonostor,Bács-Kiskun,01,HU,Hungary
Kozármisleny,Baranya,02,HU,Hungary
Tiszaszentimre,Jász-Nagykun-Szolnok,20,HU,Hungary
Monorierdő,Pest,16,HU,Hungary
Pusztaföldvár,Békés,03,HU,Hungary
Újhartyán,Pest,16,HU,Hungary
Velem,Vas,22,HU,Hungary
Pusztaottlaka,Békés,03,HU,Hungary
Kaposújlak,Somogy,17,HU,Hungary
Körösladány,Békés,03,HU,Hungary
Olaszliszka,Borsod-Abaúj-Zemplén,04,HU,Hungary
Tószeg,Jász-Nagykun-Szolnok,20,HU,Hungary
Kengyel,Jász-Nagykun-Szolnok,20,HU,Hungary
Pacsa,Zala,24,HU,Hungary
Szamossályi,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Bakonycsernye,Fejér,08,HU,Hungary
Bük,Vas,22,HU,Hungary
Győrszentiván Vasútállomás,Győr-Moson-Sopron,09,HU,Hungary
Jászkisér,Jász-Nagykun-Szolnok,20,HU,Hungary
Bácsalmás,Bács-Kiskun,01,HU,Hungary
Csány,Heves,11,HU,Hungary
Jánossomorja,Győr-Moson-Sopron,09,HU,Hungary
Putnok,Borsod-Abaúj-Zemplén,04,HU,Hungary
Pomáz,Pest,16,HU,Hungary
Galgahéviz,Pest,16,HU,Hungary
Izsák,Bács-Kiskun,01,HU,Hungary
Bábolna,Komárom-Esztergom,12,HU,Hungary
Dunaszentbenedek,Bács-Kiskun,01,HU,Hungary
Hernádszentandrás,Borsod-Abaúj-Zemplén,04,HU,Hungary
Nagybörzsöny,Pest,16,HU,Hungary
Tomajmonostora,Jász-Nagykun-Szolnok,20,HU,Hungary
Nagykálló,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Barcs,Somogy,17,HU,Hungary
Berekböszörmény,Hajdú-Bihar,10,HU,Hungary
Nagykáta,Pest,16,HU,Hungary
Nyékládháza,Borsod-Abaúj-Zemplén,04,HU,Hungary
Sárisáp,Komárom-Esztergom,12,HU,Hungary
Tarcal,Borsod-Abaúj-Zemplén,04,HU,Hungary
Sárbogárd,Fejér,08,HU,Hungary
Egyházasfalu,Győr-Moson-Sopron,09,HU,Hungary
Páty,Pest,16,HU,Hungary
Diósberény,Tolna,21,HU,Hungary
Apaj,Pest,16,HU,Hungary
Bokod,Komárom-Esztergom,12,HU,Hungary
Pilis,Pest,16,HU,Hungary
Nagyar,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Magyaregregy,Baranya,02,HU,Hungary
Kecskemét,Bács-Kiskun,01,HU,Hungary
Kiskunhalas,Bács-Kiskun,01,HU,Hungary
Aggtelek,Borsod-Abaúj-Zemplén,04,HU,Hungary
Mezőcsát,Borsod-Abaúj-Zemplén,04,HU,Hungary
Törökszentmiklós,Jász-Nagykun-Szolnok,20,HU,Hungary
Ózd,Borsod-Abaúj-Zemplén,04,HU,Hungary
Újszilvás,Pest,16,HU,Hungary
Pilis,Pest,16,HU,Hungary
Jászárokszállás,Jász-Nagykun-Szolnok,20,HU,Hungary
Dombóvár,Tolna,21,HU,Hungary
Nagyrábé,Hajdú-Bihar,10,HU,Hungary
Mohács,Baranya,02,HU,Hungary
Kapuvár,Győr-Moson-Sopron,09,HU,Hungary
Berettyóújfalu,Hajdú-Bihar,10,HU,Hungary
Sárvár,Vas,22,HU,Hungary
Kecel,Bács-Kiskun,01,HU,Hungary
Gencsapáti,Vas,22,HU,Hungary
Radostyán,Borsod-Abaúj-Zemplén,04,HU,Hungary
Érd,Pest,16,HU,Hungary
Ásványráró,Győr-Moson-Sopron,09,HU,Hungary
Gerjen,Tolna,21,HU,Hungary
Hevesvezekény,Heves,11,HU,Hungary
Abaliget,Baranya,02,HU,Hungary
Nyírcsaholy,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Maglód,Pest,16,HU,Hungary
Soltvadkert,Bács-Kiskun,01,HU,Hungary
Etyek,Fejér,08,HU,Hungary
Rábapaty,Vas,22,HU,Hungary
Vép,Vas,22,HU,Hungary
Dunapataj,Bács-Kiskun,01,HU,Hungary
Tiszadorogma,Borsod-Abaúj-Zemplén,04,HU,Hungary
Kápolnásnyék,Fejér,08,HU,Hungary
Pálfa,Tolna,21,HU,Hungary
Nagypáli,Zala,24,HU,Hungary
Arló,Borsod-Abaúj-Zemplén,04,HU,Hungary
Medgyesegyháza,Békés,03,HU,Hungary
Kiskunmajsa,Bács-Kiskun,01,HU,Hungary
Fonyód,Somogy,17,HU,Hungary
Miskolc,Borsod-Abaúj-Zemplén,04,HU,Hungary
Alsóörs,Veszprém,23,HU,Hungary
Hatvan,Heves,11,HU,Hungary
Szigetszentmiklós,Pest,16,HU,Hungary
Zalaegerszeg,Zala,24,HU,Hungary
Siófok,Somogy,17,HU,Hungary
Mátészalka,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Ajka,Veszprém,23,HU,Hungary
Hortobágy,Hajdú-Bihar,10,HU,Hungary
Rákóczifalva,Jász-Nagykun-Szolnok,20,HU,Hungary
Tiszamogyorós,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Kazincbarcika,Borsod-Abaúj-Zemplén,04,HU,Hungary
Nagytarcsa,Pest,16,HU,Hungary
Balassagyarmat,Nógrád,14,HU,Hungary
Mezokovesd,Borsod-Abaúj-Zemplén,04,HU,Hungary
Baja,Bács-Kiskun,01,HU,Hungary
Sarkad,Békés,03,HU,Hungary
Bodrogolaszi,Borsod-Abaúj-Zemplén,04,HU,Hungary
Záhony,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Hajdúnánás,Hajdú-Bihar,10,HU,Hungary
Mindszent,Pest,16,HU,Hungary
Tura,Pest,16,HU,Hungary
Hodmezovasarhely,Csongrád,06,HU,Hungary
Szabadszállás,Bács-Kiskun,01,HU,Hungary
Debrecen,Hajdú-Bihar,10,HU,Hungary
Székesfehérvár,Fejér,08,HU,Hungary
Őriszentpéter,Vas,22,HU,Hungary
Bonyhád,Tolna,21,HU,Hungary
Dunakeszi,Pest,16,HU,Hungary
Bázakerettye,Zala,24,HU,Hungary
Nagylók,Fejér,08,HU,Hungary
Mád,Borsod-Abaúj-Zemplén,04,HU,Hungary
Lajosmizse,Bács-Kiskun,01,HU,Hungary
Uzdpuszta,Somogy,17,HU,Hungary
Orosháza,Békés,03,HU,Hungary
Kapuvár,Győr-Moson-Sopron,09,HU,Hungary
Tóalmás,Pest,16,HU,Hungary
Budakeszi,Pest,16,HU,Hungary
Soroksár,Budapest,05,HU,Hungary
Keszeg,Nógrád,14,HU,Hungary
Lad,Somogy,17,HU,Hungary
Magyarbánhegyes,Békés,03,HU,Hungary
Budapest V. kerület,Budapest,05,HU,Hungary
Budapest VIII. kerület,Budapest,05,HU,Hungary
Mórahalom,Csongrád,06,HU,Hungary
Dusnok,Bács-Kiskun,01,HU,Hungary
Dunaszeg,Győr-Moson-Sopron,09,HU,Hungary
Táborfalva,Pest,16,HU,Hungary
Bicske,Fejér,08,HU,Hungary
Pest,Budapest,05,HU,Hungary
Nagyecsed,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Tompa,Bács-Kiskun,01,HU,Hungary
Budapest VI. kerület,Budapest,05,HU,Hungary
Sopronnémeti,Győr-Moson-Sopron,09,HU,Hungary
Kondoros,Békés,03,HU,Hungary
Nógrád,Nógrád,14,HU,Hungary
Angyalföld,Budapest,05,HU,Hungary
Kelebia,Bács-Kiskun,01,HU,Hungary
Berente,Borsod-Abaúj-Zemplén,04,HU,Hungary
Győrvár,Vas,22,HU,Hungary
Lébény,Győr-Moson-Sopron,09,HU,Hungary
Csólyospálos,Bács-Kiskun,01,HU,Hungary
Tiszavárkony,Jász-Nagykun-Szolnok,20,HU,Hungary
Budapest XV. kerület,Budapest,05,HU,Hungary
Szabolcs-Szatmár-Bereg,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Nagykovácsi,Pest,16,HU,Hungary
Balatonfűzfő,Veszprém,23,HU,Hungary
Derekegyház,Csongrád,06,HU,Hungary
Szilvásvárad,Heves,11,HU,Hungary
Sóstófalva,Borsod-Abaúj-Zemplén,04,HU,Hungary
Mátraszentimre,Heves,11,HU,Hungary
Délegyháza,Pest,16,HU,Hungary
Teskánd,Zala,24,HU,Hungary
Nagymaros,Pest,16,HU,Hungary
Sükösd,Bács-Kiskun,01,HU,Hungary
Villánykövesd,Baranya,02,HU,Hungary
Palkonya,Baranya,02,HU,Hungary
Oroszlány,Komárom-Esztergom,12,HU,Hungary
Boldog,Heves,11,HU,Hungary
Lövő,Győr-Moson-Sopron,09,HU,Hungary
Lakitelek,Bács-Kiskun,01,HU,Hungary
Markotabödöge,Győr-Moson-Sopron,09,HU,Hungary
Tuzsér,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Tiszafüred,Jász-Nagykun-Szolnok,20,HU,Hungary
Gyékényes,Somogy,17,HU,Hungary
Apagy,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Pápa,Veszprém,23,HU,Hungary
Püspökladány,Hajdú-Bihar,10,HU,Hungary
Ormosbánya,Borsod-Abaúj-Zemplén,04,HU,Hungary
Kaposmérő,Somogy,17,HU,Hungary
Ráckeve,Pest,16,HU,Hungary
Farmos,Pest,16,HU,Hungary
Csurgó,Somogy,17,HU,Hungary
Mezőberény,Békés,03,HU,Hungary
Nyírábrány,Hajdú-Bihar,10,HU,Hungary
Nyíracsád,Hajdú-Bihar,10,HU,Hungary
Celldömölk,Vas,22,HU,Hungary
Kissziget,Zala,24,HU,Hungary
Lőrinci,Heves,11,HU,Hungary
Öttevény,Győr-Moson-Sopron,09,HU,Hungary
Póstelek,Békés,03,HU,Hungary
Vértesszőlős,Komárom-Esztergom,12,HU,Hungary
Zákány,Somogy,17,HU,Hungary
Fegyvernek,Jász-Nagykun-Szolnok,20,HU,Hungary
Inota,Veszprém,23,HU,Hungary
Monor,Pest,16,HU,Hungary
Óbuda,Budapest,05,HU,Hungary
Marcali,Somogy,17,HU,Hungary
Kisoroszi,Pest,16,HU,Hungary
Sárospatak,Borsod-Abaúj-Zemplén,04,HU,Hungary
Jászfelsőszentgyörgy,Jász-Nagykun-Szolnok,20,HU,Hungary
Hejőkeresztúr,Borsod-Abaúj-Zemplén,04,HU,Hungary
Tárnok,Pest,16,HU,Hungary
Dunaegyháza,Bács-Kiskun,01,HU,Hungary
Martonvásár,Fejér,08,HU,Hungary
Kunmadaras,Jász-Nagykun-Szolnok,20,HU,Hungary
Budakeszi,Pest,16,HU,Hungary
Soroksár,Budapest,05,HU,Hungary
Keszeg,Nógrád,14,HU,Hungary
Lad,Somogy,17,HU,Hungary
Tóalmás,Pest,16,HU,Hungary
Rábapordány,Győr-Moson-Sopron,09,HU,Hungary
Röjtökmuzsaj,Győr-Moson-Sopron,09,HU,Hungary
Tiszalúc,Borsod-Abaúj-Zemplén,04,HU,Hungary
Ugod,Veszprém,23,HU,Hungary
Jászfényszaru,Jász-Nagykun-Szolnok,20,HU,Hungary
Újfehértó,Szabolcs-Szatmár-Bereg,18,HU,Hungary
Lakihegy,Pest,16,HU,Hungary
Vadna,Borsod-Abaúj-Zemplén,04,HU,Hungary
Nyírábrány,Hajdú-Bihar,10,HU,Hungary
Tápszentmiklós,Győr-Moson-Sopron,09,HU,Hungary
Dévaványa,Békés,03,HU,Hungary
Harta,Bács-Kiskun,01,HU,Hungary
Lengyel,Tolna,21,HU,Hungary
Tiszatenyő,Jász-Nagykun-Szolnok,20,HU,Hungary
Hévíz,Veszprém,23,HU,Hungary
Sóskút,Pest,16,HU,Hungary
Ugod,Veszprém,23,HU,Hungary
Jászfényszaru,Jász-Nagykun-Szolnok,20,HU,Hungary
Gyál,Pest,16,HU,Hungary
Boldog,Heves,11,HU,Hungary
Lövő,Győr-Moson-Sopron,09,HU,Hungary
Lakitelek,Bács-Kiskun,01,HU,Hungary
Nyíracsád,Hajdú-Bihar,10,HU,Hungary
